City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
448,Santa Fe,AR,-31.6333,-60.7,67.87,52,44,11.18,scattered clouds
449,Llanes,ES,43.4198,-4.7549,66.04,70,0,9.95,clear sky
450,Cururupu,BR,-1.8283,-44.8683,86.29,58,80,5.99,broken clouds
451,Azare,NG,11.6765,10.1948,75.02,85,7,8.21,clear sky
452,Malindi,KE,-3.2175,40.1191,75.87,86,19,14.25,few clouds
453,Bontang,ID,0.1333,117.5,77.61,85,100,3.11,overcast clouds
454,Krabi,TH,8.0726,98.9105,83.05,86,20,1.14,few clouds
455,Bonfim,BR,3.0833,-59.95,91.65,49,53,0.89,broken clouds
456,Polson,US,47.6936,-114.1632,72.21,50,0,5.01,clear sky
457,Denpasar,ID,-8.65,115.2167,78.46,88,20,14.97,light rain
458,Antalaha,MG,-14.9003,50.2788,67.05,87,3,7.05,clear sky
459,São Félix do Xingu,BR,-6.6447,-51.995,102.63,17,96,3.51,overcast clouds
460,Salinas,US,36.6777,-121.6555,75.0,75,100,10.36,overcast clouds
461,Bima,ID,-8.4667,118.7167,74.8,92,100,5.39,overcast clouds
462,Władysławowo,PL,54.7909,18.4009,51.94,73,19,14.34,few clouds
463,Whitecourt,CA,54.1502,-115.6855,47.44,87,100,17.27,overcast clouds
464,Kahramanmaraş Province,TR,38.0,37.0,65.05,61,0,7.47,clear sky
465,Homer,US,59.6425,-151.5483,56.8,77,100,10.0,overcast clouds
466,Ürümqi,CN,43.801,87.6005,61.75,25,0,4.47,clear sky
467,Torrevieja,ES,37.9787,-0.6822,78.73,65,9,8.7,clear sky
468,Oranjemund,NA,-28.55,16.4333,54.28,78,0,16.02,clear sky
469,Peniche,PT,39.3558,-9.3811,78.08,84,90,3.91,overcast clouds
470,Bull Savanna,JM,17.8868,-77.5902,83.37,68,21,6.51,few clouds
471,Filingué,NE,14.3521,3.3168,87.37,53,46,5.95,scattered clouds
472,Waddān,LY,29.1614,16.139,92.44,14,0,5.64,clear sky
473,Jizan,SA,17.3333,42.6667,88.74,57,100,4.79,overcast clouds
474,Ozark,US,37.0209,-93.206,94.51,50,5,1.99,clear sky
475,Huilong,CN,31.8111,121.655,71.92,67,2,15.73,clear sky
476,Stepnyak,KZ,52.8339,70.7803,58.19,32,100,6.62,overcast clouds
477,Gela,IT,37.0803,14.2307,80.28,59,17,5.41,few clouds
478,Herat Province,AF,34.5,62.0,70.45,23,0,8.52,clear sky
479,Mitsamiouli,KM,-11.3847,43.2844,75.58,81,7,9.26,clear sky
480,Yaan,NG,7.3833,8.5667,71.83,95,100,3.2,overcast clouds
481,Bambanglipuro,ID,-7.95,110.2833,75.76,81,100,7.52,overcast clouds
482,Margate,GB,51.3813,1.3862,60.31,66,91,1.99,overcast clouds
483,Doha,QA,25.2867,51.5333,89.58,66,0,5.75,clear sky
484,Bloomfield,US,40.8068,-74.1854,87.96,48,75,13.8,broken clouds
485,Muriwai Beach,NZ,-36.8167,174.45,57.76,97,100,5.95,overcast clouds
486,Montluçon,FR,46.3333,2.6,53.71,70,0,5.84,clear sky
487,Tuatapere,NZ,-46.1333,167.6833,47.08,92,99,5.41,overcast clouds
488,Caravelas,BR,-17.7125,-39.2481,73.54,60,8,7.4,clear sky
489,Manhattan,US,40.7834,-73.9662,87.93,51,100,13.8,overcast clouds
490,Timaru,NZ,-44.4,171.25,49.06,68,100,4.0,overcast clouds
491,Takaka,NZ,-40.85,172.8,52.56,82,2,4.23,clear sky
492,Kupang,ID,-10.1667,123.5833,77.36,80,100,8.5,overcast clouds
493,Kasane,BW,-17.8167,25.15,82.72,22,96,1.07,overcast clouds
494,Pahrump,US,36.2083,-115.9839,83.95,19,0,8.99,clear sky
495,Silver City,US,32.7701,-108.2803,80.91,55,75,11.5,broken clouds
496,Tongren,CN,27.7172,109.1853,73.4,62,13,4.5,few clouds
497,Khorramshahr,IR,30.4397,48.1664,84.16,58,0,4.61,clear sky
498,Vila Velha,BR,-20.3297,-40.2925,75.15,76,20,8.05,few clouds
499,Pisco,PE,-13.7,-76.2167,64.02,82,100,6.91,overcast clouds
500,Tondon,GN,10.3667,-13.35,74.08,97,100,3.02,light rain
501,Maningrida,AU,-12.0667,134.2667,75.25,92,18,5.37,few clouds
502,Whyalla,AU,-33.0333,137.5833,60.53,51,34,15.39,scattered clouds
503,Yagodnoye,RU,62.55,149.6667,36.68,68,100,3.04,overcast clouds
504,Levice,SK,48.2156,18.6071,54.5,85,100,10.45,light rain
505,North Bend,US,43.4065,-124.2243,67.91,94,100,4.61,overcast clouds
506,Obama,JP,35.4958,135.746,73.96,96,100,43.37,light rain
507,Plácido de Castro,BR,-10.3353,-67.1856,99.28,28,100,4.9,overcast clouds
508,Phan Thiet,VN,10.9333,108.1,75.81,90,100,9.08,overcast clouds
509,Muzhi,RU,65.3667,64.6667,46.65,86,98,4.88,overcast clouds
510,Taksimo,RU,56.3444,114.8794,33.37,82,100,2.75,overcast clouds
511,Escanaba,US,45.7453,-87.0646,79.95,46,75,14.97,broken clouds
512,Münchberg,DE,50.2,11.7833,47.8,95,75,10.36,light rain
513,Nabire,ID,-3.3667,135.4833,73.42,95,81,4.09,broken clouds
514,Ahipara,NZ,-35.1667,173.1667,58.62,97,100,3.74,overcast clouds
515,Malanje,AO,-9.5402,16.341,73.35,61,100,4.92,light rain
516,Hemsedal,NO,60.8629,8.5534,42.15,74,71,1.57,broken clouds
517,Dandong,CN,40.1292,124.3947,46.67,69,0,6.71,clear sky
518,Langfang,CN,39.5097,116.6947,62.28,26,83,6.44,broken clouds
519,Socorro,US,31.6546,-106.3033,84.49,53,75,4.61,broken clouds
520,Şebinkarahisar,TR,40.2883,38.4236,58.01,79,15,3.18,few clouds
521,Abalak,RU,58.1286,68.5944,54.82,96,75,2.48,broken clouds
522,Coyhaique,CL,-45.5752,-72.0662,43.41,81,100,6.91,overcast clouds
523,Naryan-Mar,RU,67.6713,53.087,47.93,94,100,8.34,overcast clouds
524,Sioux Lookout,CA,50.1001,-91.917,68.07,64,20,5.75,few clouds
525,Izberbash,RU,42.5696,47.8645,69.85,66,10,4.12,clear sky
526,Matagami,CA,49.7502,-77.6328,60.91,41,100,11.5,overcast clouds
527,São João da Barra,BR,-21.6403,-41.0511,77.09,63,0,12.82,clear sky
528,Guozhen,CN,34.3659,107.359,64.09,88,100,4.38,overcast clouds
529,Gainesville,US,29.6516,-82.3248,86.76,70,79,6.11,broken clouds
530,Tornio,FI,65.8481,24.1466,48.22,79,100,19.3,overcast clouds
531,Teabo,MX,20.4,-89.2833,96.22,37,3,4.38,clear sky
532,Keuruu,FI,62.2667,24.7,50.18,86,100,12.19,overcast clouds
533,Guiratinga,BR,-16.3494,-53.7583,88.2,44,43,15.03,scattered clouds
534,Katobu,ID,-4.9408,122.5276,74.17,94,93,2.73,overcast clouds
535,Tūkrah,LY,32.5341,20.5791,76.48,64,0,10.2,clear sky
536,Juruti,BR,-2.1522,-56.0922,98.98,28,75,5.53,broken clouds
537,Manga,BF,11.6636,-1.0731,78.1,76,69,7.16,light rain
538,Batticaloa,LK,7.7102,81.6924,80.47,72,100,4.23,overcast clouds
539,Olinda,BR,-8.0089,-34.8553,80.33,61,0,16.11,clear sky
540,Safi,MA,32.2994,-9.2372,72.23,77,1,5.97,clear sky
541,Bauchi,NG,10.5,10.0,69.87,97,72,5.01,broken clouds
542,Leh,IN,34.1667,77.5833,57.43,24,0,3.98,clear sky
543,Saint-Augustin,CA,51.226,-58.6502,52.74,50,71,14.14,broken clouds
544,Boguchany,RU,58.3814,97.4531,48.34,92,100,10.09,light rain
545,Pringsewu,ID,-5.3582,104.9744,72.75,97,94,2.75,overcast clouds
546,Orbetello,IT,42.4408,11.2196,68.02,88,4,1.14,clear sky
547,Verkhnyaya Inta,RU,65.9811,60.3094,47.25,81,100,9.42,overcast clouds
548,Skopje,MK,42.0,21.4333,58.68,58,40,6.91,scattered clouds
549,Khorinsk,RU,52.1657,109.7726,42.15,60,91,2.44,overcast clouds
550,San Policarpo,PH,12.1791,125.5072,78.04,89,100,5.35,overcast clouds
551,Carauari,BR,-4.8828,-66.8958,95.74,38,89,1.92,overcast clouds
552,Goma,CD,-1.6792,29.2228,64.15,84,54,1.68,light rain
553,Black Diamond,US,47.3087,-122.0032,75.15,51,0,3.0,clear sky
554,Kendallville,US,41.4414,-85.265,81.66,57,0,10.36,clear sky
555,Chumikan,RU,54.7183,135.315,39.88,55,100,19.64,overcast clouds
556,Mingyue,CN,43.1069,128.9217,32.65,57,0,4.9,clear sky
557,Punta de Piedra,VE,7.6176,-71.4916,87.4,60,98,4.7,overcast clouds
558,Sault Ste. Marie,CA,46.5168,-84.3333,70.36,72,40,17.27,scattered clouds
559,Deniliquin,AU,-35.5333,144.9667,40.82,92,0,7.38,clear sky
560,Camacupa,AO,-12.0167,17.4833,73.44,39,82,4.36,broken clouds
561,Maumere,ID,-8.6199,122.2111,78.53,83,100,8.68,overcast clouds
562,Russell,US,32.3502,-85.1999,88.88,48,0,9.22,clear sky
563,Pingzhuang,CN,42.0372,119.2889,43.66,25,0,4.03,clear sky
564,Winslow,US,35.0242,-110.6974,84.38,30,0,6.91,clear sky
565,Pomabamba,PE,-8.8333,-77.4667,66.29,31,66,4.65,broken clouds
566,Hennebont,FR,47.8051,-3.2734,61.72,66,0,6.91,clear sky
567,Saint-Imier,CH,47.1528,6.9969,49.46,75,3,1.14,clear sky
568,Shirokiy,RU,49.758,129.523,34.12,60,8,18.9,clear sky
569,Yumen,CN,40.2833,97.2,59.05,55,0,12.64,clear sky
570,Mūl,IN,20.0667,79.6667,73.78,95,100,6.85,overcast clouds
571,Ko Samui,TH,9.5357,99.9357,82.31,74,100,13.09,overcast clouds
572,Selikhino,RU,50.3672,137.4996,35.13,89,100,14.47,overcast clouds
573,Waiuku,NZ,-37.25,174.75,58.66,90,98,3.22,overcast clouds
574,San Rafael,AR,-34.6177,-68.3301,51.57,46,80,2.17,broken clouds
575,Cuamba,MZ,-14.8031,36.5372,78.85,34,2,3.69,clear sky
576,Popondetta,PG,-8.7537,148.2534,70.77,92,99,3.29,overcast clouds
577,Nome,US,64.5011,-165.4064,44.17,87,100,11.5,light rain
578,San Juan,AR,-31.5375,-68.5364,58.91,40,28,10.69,scattered clouds
579,Meulaboh,ID,4.1363,96.1285,75.69,90,100,3.69,overcast clouds
580,Gilgit,PK,35.9221,74.3087,74.59,45,1,3.0,clear sky
581,Waipawa,NZ,-41.4122,175.5153,53.33,87,52,7.16,broken clouds
582,Sitka,US,57.0531,-135.33,53.49,76,20,0.0,few clouds
583,Teodoro Sampaio,BR,-22.5325,-52.1675,85.14,46,100,6.42,overcast clouds
584,Yayva,RU,59.3303,57.2641,66.18,91,100,8.52,light rain
585,Los Llanos de Aridane,ES,28.6585,-17.9182,71.35,91,40,8.05,scattered clouds
586,Porbandar,IN,21.6422,69.6093,80.4,77,17,10.29,few clouds
587,Beringovskiy,RU,63.05,179.3167,37.11,75,85,11.68,overcast clouds
588,Belgrade,RS,44.804,20.4651,50.34,85,0,6.91,clear sky
589,Innisfail,AU,-17.5333,146.0333,72.01,92,79,2.82,broken clouds
590,Zhengjiatun,CN,43.5064,123.5064,41.67,33,0,6.04,clear sky
591,Zhigansk,RU,66.7697,123.3711,27.64,83,15,3.85,few clouds
592,Pattoki,PK,31.0167,73.85,80.33,42,0,5.66,clear sky
593,Sinegor'ye,RU,62.0788,150.477,36.63,50,100,4.03,overcast clouds
594,Konëvo,RU,62.1215,39.3192,51.67,89,100,10.89,light rain
595,Lata,PT,40.1629,-8.3327,76.91,85,94,1.74,overcast clouds
596,Nago,JP,26.5881,127.9761,81.03,85,89,11.54,overcast clouds
597,Kysyl-Syr,RU,63.8986,122.7617,30.22,79,98,2.62,overcast clouds
598,Corn Island,NI,12.1694,-83.0418,82.87,73,57,3.89,broken clouds
599,Abu Dhabi,AE,24.4667,54.3667,91.51,75,0,4.61,clear sky
600,Praia,CV,14.9215,-23.5087,81.14,69,40,17.27,scattered clouds
601,Dinghaicun,CN,26.2847,119.7936,79.72,69,79,12.75,broken clouds
602,Khandyga,RU,62.6667,135.6,27.73,99,100,3.29,overcast clouds
603,Kaeo,NZ,-35.1,173.7833,55.33,97,100,3.09,overcast clouds
604,Collie,AU,-33.3667,116.15,46.58,92,58,4.03,broken clouds
605,Māngrol,IN,21.1167,70.1167,79.88,79,67,10.27,broken clouds
606,Viloco,BO,-16.95,-67.55,61.52,22,18,9.42,few clouds
607,Dryden,CA,49.7833,-92.7503,68.29,64,20,5.75,few clouds
608,Bela,IN,25.9333,81.9833,81.7,81,97,6.11,moderate rain
609,Vänersborg,SE,58.3807,12.3234,53.55,71,20,6.91,few clouds
610,San Cristobal,VE,7.7669,-72.225,77.18,82,100,1.21,overcast clouds
611,Pathein,MM,16.7833,94.7333,74.01,97,100,2.64,overcast clouds
612,Kamaishi,JP,39.2667,141.8833,76.5,93,100,23.04,light rain
613,Kundiawa,PG,-6.0167,144.9667,58.75,94,99,2.42,overcast clouds
614,Kirkuk,IQ,35.4681,44.3922,90.73,12,0,5.5,clear sky
615,Kashgar,CN,39.4547,75.9797,67.21,48,13,8.95,few clouds
616,Macao,MO,22.2006,113.5461,85.86,89,20,9.22,few clouds
617,Cherskiy,RU,68.75,161.3,28.26,78,50,7.43,scattered clouds
618,Saurimo,AO,-9.6608,20.3916,75.06,53,94,3.62,overcast clouds
619,Gravdal,NO,68.1214,13.5031,44.49,70,40,13.8,scattered clouds
620,Santa Isabel,BR,-23.3156,-46.2214,82.11,28,21,2.08,few clouds
621,Yebaishou,CN,41.3975,119.6408,44.15,24,0,5.23,clear sky
622,Ambunti,PG,-4.2365,142.8448,73.69,98,100,1.03,overcast clouds
623,Gayéri,BF,12.6497,0.4931,82.38,66,100,3.29,light rain
624,Falun,SE,60.6036,15.626,50.95,86,98,7.11,overcast clouds
625,Gushikawa,JP,26.3544,127.8686,80.19,80,75,4.61,broken clouds
626,Vardø,NO,70.3705,31.1107,46.38,93,75,20.71,light rain
627,Minot,US,48.2325,-101.2963,82.62,39,0,9.22,clear sky
628,Abonnema,NG,4.7084,6.7931,75.76,89,100,5.68,light rain
629,Yendi,GH,9.4427,-0.0099,72.63,98,100,4.61,light rain
630,Talnakh,RU,69.4865,88.3972,31.21,78,3,18.45,clear sky
631,Yenagoa,NG,4.9247,6.2642,75.07,92,100,4.47,light rain
632,Kieta,PG,-6.2167,155.6333,77.79,84,100,3.58,overcast clouds
633,Ozernovskiy,RU,51.5,156.5167,54.39,90,100,20.71,moderate rain
634,Coquimbo,CL,-29.9533,-71.3436,60.53,63,0,17.27,clear sky
635,Puerto Nariño,CO,-3.7703,-70.3831,96.01,38,52,2.68,broken clouds
636,Moerai,PF,-22.4333,-151.3333,73.81,80,0,6.98,clear sky
637,Irbeyskoye,RU,55.6428,95.4522,48.63,91,100,14.52,moderate rain
638,Chul'man,RU,56.8479,124.9104,28.02,95,100,1.61,light snow
639,Sussex,US,41.1834,-74.6663,83.08,62,40,8.05,scattered clouds
640,Jiazi,CN,22.8779,116.067,79.68,82,15,8.19,few clouds
641,Prichard,US,30.7388,-88.0789,91.98,50,40,11.5,scattered clouds
642,Pelym,RU,61.0108,61.9978,51.06,97,100,6.08,overcast clouds
643,Katangli,RU,51.7102,143.2326,46.56,90,100,6.11,overcast clouds
644,Oruzgan,AF,32.8333,66.0,69.31,17,0,1.54,clear sky
645,Kajaani,FI,64.2273,27.7285,50.05,87,100,10.36,overcast clouds
646,Neryungri,RU,56.6709,124.6491,28.87,96,99,1.81,light snow
647,Udachny,RU,66.4167,112.4,32.45,100,100,11.43,light snow
648,Rafaela,AR,-31.2503,-61.4867,66.87,49,41,12.97,scattered clouds
649,Çerkezköy,TR,41.285,28.0003,59.18,67,0,8.05,clear sky
650,Auki,SB,-8.7676,160.7034,76.23,90,100,5.28,overcast clouds
651,Cabedelo,BR,-6.9811,-34.8339,83.07,68,11,16.35,few clouds
652,Finschhafen,PG,-6.6024,147.8681,76.55,87,100,11.45,heavy intensity rain
653,Solnechnyy,RU,50.7214,136.6319,34.25,98,100,1.52,snow
654,Yar-Sale,RU,66.8333,70.8333,36.93,92,30,7.05,scattered clouds
655,Rawlins,US,41.7911,-107.2387,76.89,14,0,19.57,clear sky
656,Lima,PE,-12.0432,-77.0282,61.05,72,100,9.22,overcast clouds
657,Chinna Salem,IN,11.65,78.9,80.58,71,100,1.88,overcast clouds
658,Brazzaville,CG,-4.2658,15.2832,84.83,51,8,3.22,clear sky
659,Sibut,CF,5.718,19.0739,74.03,92,98,0.49,light rain
660,Verkhnyaya Sinyachikha,RU,57.976,61.6673,59.09,82,39,5.66,scattered clouds
661,Kloulklubed,PW,7.0419,134.2556,83.32,71,100,7.27,light rain
662,Manitouwadge,CA,49.1215,-85.8403,62.98,74,98,6.58,overcast clouds
663,Arrondissement de Dinan,FR,48.4167,-2.25,61.47,76,1,7.7,clear sky
664,Canora,CA,51.6333,-102.4343,57.22,81,100,8.68,light rain
665,Plettenberg Bay,ZA,-34.0527,23.3716,52.68,76,35,6.08,scattered clouds
666,Cap-aux-Meules,CA,47.3821,-61.8597,55.45,62,20,11.5,few clouds
667,Ayagoz,KZ,47.9714,80.4392,52.61,34,0,11.32,clear sky
668,Jinchang,CN,38.4953,102.1739,52.54,79,25,5.17,scattered clouds
669,Svrljig,RS,43.4133,22.1211,49.62,89,100,4.63,overcast clouds
670,Ol'ga,RU,43.7444,135.2892,41.34,48,0,13.06,clear sky
671,Tyret’ Pervaya,RU,53.6703,102.3106,45.77,68,100,5.23,overcast clouds
672,Caruray,PH,10.3094,119.0128,80.13,85,100,9.93,overcast clouds
673,Panabá,MX,21.2833,-88.2667,87.87,63,16,10.18,few clouds
